entry_id,compound,efficiency (%),Open circuit voltage (V),Short circuit current density (A/m²),Fill factor,Band gap (eV)
kmZzMGurG8tLZUBIs8N_C8O4YbhI,MAPbI3,14.7,1.01,197.0,0.74,1.61
kmpLk_pCj51oBqJ-u5VD2jRgI0Fx,FA0.5MA0.5PbBr2.5I0.5,3.9,0.978,68.67999999999999,0.5820000000000001,2.141
kn9HtHpYiwtwUJujpn6q-XGJcQMn,MAPbI3,14.24,0.93,204.1,0.75,1.6
knAjJZjh2l66INkF02EjUnBI0FiH,FA0.6MA0.4Pb0.4Sn0.6Br0.3I2.7,7.04,0.5,216.4,0.66,1.4
knJkF3T8zho4tn6Fej9V951yMueu,FA0.83MA0.17PbBr0.51I2.49,17.94,1.06,215.3,0.7859999999999999,
knOjQsDIqB0m6N3xQfRSggi2BGWj,MAPbI3,8.85,0.765,204.0,0.58,1.6
knUV8vPOwfmjr7C6BVQu4nmA4bZ5,FA0.33PbBrI2,17.48,1.17,204.29,0.73,1.757
knhJlS7Z7iqDNuA-6mKp8Qm4022R,MAPbI3,9.0,0.77,208.0,0.562,1.6
knjI5oiS_pcaMDpIprv76kUtD_eB,MAPbI3,0.02,0.0559999999999999,17.8,0.19,1.6
knmEdl5dFj3X3xikn7XWKq68zgDI,MAPbI3,14.2,1.05,226.1,0.698,1.6
knnURB8gT2uud5UYjRAVs4VUchCL,MAPbI3,14.58,1.02,221.4,0.64,1.6
knoOvfkUlmj-ltGLSeHg5B7B1q7K,MAPbI3,4.41,0.71,98.5,0.63,1.5499999999999998
knroDSQUdscxNxmPFGyAlSYhFL6f,MAPbBr0.15I2.85,14.95,0.97,196.29999999999998,0.785,
ko3JFO4HbBB-zRnUNVyhTUJ_VGxT,FA0.85MA0.15PbBr0.50I2.50,17.4,1.09,217.0,0.72,1.65
ko7zpzbVNE7CgP1zh4FKl1SkfIIs,MAPbI3,5.7,0.78,112.0,0.67,1.6
koV9c41Ft14XcUenwYkgug5nc_bP,MAPbI3,15.6,1.034,193.2,0.779,1.6
koVnsAy84lM7Dgb84TKM4dW7ZHYO,MAPbI3,10.1,0.96,147.79999999999998,0.7440000000000001,1.6
kp69eha7TIRBxM0x8diYOkcJWsNS,MAPbI3,7.55,0.778,150.5,0.645,1.6
kp6pO3eya825jZ2PwbQ1ekzww6Fi,Cs0.05FA0.81MA0.14PbI3,13.13,0.96,227.0,0.575,
kpFTmdAukkqiuulOfyI8GRec1FC9,FA0.85MA0.15PbBr0.45I2.55,0.21,0.27,28.0,,1.6
kpFpDo67CFbtXplv5u36ve_N_XZo,MAPb0.8Sn0.2I3,13.98,0.85,218.0,0.7509999999999999,
kpOh2tS8jiYmVlCE-LOLu1sNoKdI,(PEI)2MA6Pb7I22,8.87,1.09,126.7,0.64,1.6999999999999997
kpdd0LwuQik_zXqF_rho3PIQpMwc,MAPbI3,17.1,1.09,201.0,0.78,
kpfgrsNeHxG6sId3mip8YLW7iqAe,MAPbI3,17.43,1.092,236.43,0.675,1.6
kph5ERmhn1BvlbFGcF77UT8D9ChD,Cs0.05FA0.81MA0.14PbBr0.43I2.57,15.05,1.1,198.70000000000002,0.68,
kpi7lv5hp8JJOZTYa2WtvL1TyCsZ,MAPbI3,11.35,0.951,182.0,0.6559999999999999,1.6
kpoSM2PqAk6TalDjy_Br_7c2gi1t,Cs0.15FA0.85PbBr0.6I2.4,1.62,0.5,131.0,0.249,
kpx23La342OEZ4LS7SKugRW1Omgv,MAPbI3,6.52,0.79,153.0,0.54,1.6
kqEehwu-7KmQFjzNo0i6MW7qN7Rn,MAPbI3,6.97,1.02,152.6,0.45,1.6
kqJkGm9mROBk3yQ2qsczfWJVrrHD,MAPbI3,6.64,0.75,144.5,0.612,1.5870000000000002
kqOsw33TFCEAHdfuHXYB3NG2IF3P,MAPbI3,0.12,0.91,1.7399999999999998,0.731,1.6
kqU7Jf20LUZLOGVNPeiWBzUjHph3,MAPbI3,13.0,1.02,196.0,0.65,1.6
kqWYVxZm4VfFR-vUzPSE3LaIKFxf,Cs0.1FA0.83MA0.17PbBr0.51I2.49,12.1,1.01,181.0,0.68,
kqi4SYWJXxjpAeWj9NlgNnoxi7t0,MAPbI3,3.63,0.7,90.8,0.569,1.6
kqlLisvuLIbJ3fjUVdGznYVJEs30,FA0.85MA0.15PbBr0.45I2.55,21.3,1.16,235.0,0.785,
kqqw6n6ULY3bhdMYGCg7gjnlphRO,FA0.9MA0.1PbBr0.1I2.9,20.7,1.12,231.5,0.816,1.52
kr55zjCz61iSLzIwkekFrU6mq45p,MAPbI3,11.2,0.93,205.0,0.6,1.59
kr5MT9dWGTAvKAXakgTSBr3jvdoG,Cs0.05FA0.79MA0.16PbBr0.51I2.49,18.47,1.09,221.4,0.762,
krEdzmF4ixidLvK6qNmdFTRB9DNy,Cs0.2FA0.8PbBr0.3I0.7,17.56,1.123,198.6,0.79,1.74
krLh1gLg9eJ9vpH3HkqnQZLTMbRx,MAPbI3,14.88,1.0590000000000002,219.60000000000002,0.64,1.6
krPnXHi0l09qIUbbSFzR1pByPUJr,MAPbI3,3.4,0.855,72.8,0.547,1.57
krcX4dErG1yu5Yso9j4fR2tEy74i,Cs0.05FA0.79MA0.16Pb0.5Sn0.5Br0.5I2.5,12.71,,,,1.31
krdXRUoV5YXudPIi6bOBB5ni5cTg,MAPbI3,14.7,1.02,205.6,0.7,1.6
krg-Ep0B6Y43ybqLLsze87KSU7F6,MAPbI3,14.7,1.01,218.0,0.6679999999999999,1.6
krmPHD7PuAcAgGftVyR4fTU2Nnfv,FA0.78MA0.21PbBr0.21I2.79,13.2,1.0,195.39999999999998,0.6759999999999999,
kroqEUmpQshFKnfmcLtQfk4-1du_,MAPbI3,15.25,0.92,230.2,0.72,1.59
krsQBgbOsEF4lBSTcgMwV0RjayHb,MAPbI3,14.12,,,,1.61
krzQx31CqGVHhH7J2H2HjRMs-3pc,MAPbI3,8.39,1.0,162.3,0.516,1.6
ks5657oKZqqzZ5_CtYukhpipB9U9,MAPbI3,11.51,0.75,227.39999999999998,0.6729999999999999,
ks7nd0Z74Uk2vNad_T9PiFRGuEtb,MAPbI3,18.2,1.08,222.0,0.77,1.6
ksC2AFR1KAiqZu6JePAx2SKhzreS,FA0.4MA0.6PbI3,10.77,0.99,233.1,0.471,
ksGC_4A8VnsYTKY04-PdPpARwaur,MAPbI3,11.88,0.97,174.60000000000002,0.7,1.6
kshAtMBiTwRSX63zKjSOKq0YY6PK,MAPbI3,7.24,0.86,142.6,0.59,1.6
ksiEHltHP4xbE3-rE9s7BJMG4LTm,FA0.3MA0.7PbI3,16.34,1.03,217.89999999999998,0.73,1.56
ktDEn5RVdzWnetf4od1aemygh2j8,MAPbI3,12.56,,,,1.5
ktcoAHnZc-ZN0FYn5uqjJ1UmQv1H,MAPbI3,16.1,1.05,227.0,0.67,1.6
kthvKYvMzwTSxmhg4MZAmhC0Tt2Y,MAPbBr3,3.36,0.888,51.6,0.735,
ktjrUQB5qwnHO4YrjZB_TwRs96vp,MAPbI3,9.2,,,,1.6
ktpW19m3VEJVi0y9JcLKOQJEXG0a,MAPbI3,14.9,0.99,244.3,0.62,1.6
ku6gA3KNKsFWXXuFBxD2ugfYbrbx,MAPbI3,7.7,0.78,159.0,0.611,1.6
ku8_bjArjgxdg-vyq2o0gUxbZqTK,MAPbI3,8.0,1.086,162.30999999999997,0.452,1.59
kuBzNDPdjZGQoSVxsuPKKEfIXc85,MAPbI3,14.7,1.09,214.0,0.63,1.6
kuNqueYnBYHbH_B4o0pP3oqIoKWl,MAPbI3,5.59,0.59,220.19,0.43,1.6
kuPShdB_BFTYasNI0df9B_1BhS0a,Cs0.05FA0.79MA0.16PbBr0.51I2.49,17.3,1.09,206.0,0.75,1.61
kuYyAjDCmv69iU7h0M7R_cLEQNJ1,MAPbI3,15.3,1.08,207.0,0.69,1.6
kufcUBpn3KDhnOjFDGWVNPjcs8Fi,MAPbI3,9.0,1.03,181.0,0.67,1.6
kulCGNoIL-aW2ku5h4QhXAhw21CG,Cs0.05FA0.79MA0.16PbBr0.45I2.55,18.25,,,,
kurasxBLs12y27blWxSigNJH3God,MAPbI3,13.5,0.95,219.0,0.65,1.5499999999999998
kv13tocz8lYIoIrict6xUsyjDMZ-,MAPbI3,12.48,0.99,211.0,0.599,1.65
kv1KsKLX0EB4WVpw9ZM-96PJH40h,Cs0.05FA0.79MA0.16PbBr0.51I2.49,5.0,1.07,145.0,0.32,1.6
kvCatXaFmVgVrtbxFCyaeBCytsyn,MAPbI3,3.71,0.627,100.60000000000001,0.588,1.6
kvIfbHmlowPfD-n3lg6cGzTF3q6m,MAPbI3,19.06,1.071,237.0,0.7509999999999999,1.6
kvKXAyhKulcK23yizZ0J6KH7JRmg,MAPbI3,16.75,0.88,234.8,0.8109999999999999,1.56
kvKwRQA_qQyoplj08e2ctQFcrE8z,MAPbI3,13.9,1.016,223.4,0.61,1.6
kvNN-AYkvdSaeOkAyvdXteEhLqVb,MAPbI3,15.1,1.093,247.0,0.7709999999999999,1.6
kvT-JybAJxgCq5H-wD3yZS3Bk6B6,MAPbI3,10.3,1.0,157.0,0.67,1.6
kvVX0JNZ5PrNibRTpbaUKyZoFEBl,MAPbI3,16.34,1.024,216.20000000000002,0.687,1.5
kvYMsIGC3BuFv8xF417rUc9jCE4O,MAPbI3,6.7,0.85,103.0,0.77,1.6
kvbzprz8kElNq-4Ts_mr1XP0Qsgn,FAPbI3,23.73,1.15,261.0,0.79,1.48
kvcu7q5qdU8hM4GsPL_u2epbb42e,Cs0.05FA0.81MA0.14PbBr0.45I2.55,17.48,1.1,198.79999999999998,0.797,
kvfbGED24ICdsvrnvh_3YueQkQ2s,MAPbI3,7.18,0.67,184.60000000000002,0.62,1.6
kvoiIEpPFGXCuuViiRQ3uxc0dGcZ,MAPbI3,7.16,0.889,197.8,0.407,1.6
kvypLjqRxp9e6Q43rfG296PRicuk,MAPbI3,12.36,0.871,193.4,0.73,1.5
kw25YuVBNDU76kKoxihG_xLvMtkE,Cs0.2FA0.8PbBr0.4I0.6,19.3,1.33,173.0,0.839,1.7899999999999998
kwAh_zlBehATk7a80qr3iQG646_G,MAPbI3,12.05,0.93,182.0,0.7120000000000001,1.6
kwB1G4paKLcIoIRMUJj6HinvI2TH,MAPbI3,11.25,0.984,190.7,0.6,1.5499999999999998
kwCgJhQoJpLRBstYeqM6ieKRGYl2,MAPbI3,16.65,1.03,218.4,0.74,1.6
kwF4wW6_OGo_-odFrq1Jh958o3jk,MAPbI3,19.89,1.1,237.8,0.762,1.59
kwHZUk74ZLGq_VUfXYgPhUOT_TM6,MAPbI3,15.15,1.0759999999999998,204.7,0.688,1.6
kwQKug8MR2ZWNB6VdCIgOPpTFaTU,MAPbI3,12.71,0.84,239.89999999999998,0.63,1.6
kwWr9sPzjBqHW9Si4BMD55L03aLy,MAPbI3,15.71,1.065,204.4,0.72,1.6
kwY3yRbzLfhyDmkH4rjCYyqCb3o1,MAPbI3,16.5,1.007,221.4,0.743,1.6
kwcjiDPDQUTwXtO0jnARjoH4cBXf,Cs0.24FA0.76PbBrI,17.66,1.021,219.4,0.789,
kwdgFHTc1HZAH-PPmdYQomU9bcpt,MAPbI3,8.3,0.92,156.0,0.58,1.54
kwsUxXYO-q-xgh3revf3oT1iMiy0,FA0.85MA0.15PbBr0.45I2.55,17.37,1.079,225.3,0.7140000000000001,
kx86h9LHvG-je26he9sZFynLJfow,MAPbI3,15.9,1.018,221.0,0.706,1.56
kx9Fb6i23ziLBGVJXU7cfOBKdtCZ,MAPbI3,6.76,0.92,147.0,0.5,1.52
kxBvNxO4c52VHLZctuZ6KtY-H8zM,MAPbI3,14.5,1.08,192.0,0.715,1.6
kxDmTPXUGKuhvbniTXRJGAqXW9-g,MAPbI3,17.62,1.12,209.8,0.75,1.6
kxFPKmVsZGfVClX-_XiaQaN01o0W,FA0.83MA0.17PbBr0.51I2.49,19.06,1.14,226.9,0.737,
kxHEIWANWZgirJt-HwBIZh9kjT2g,MAPbI3,0.09,0.24,17.9,0.27,1.6
kxHqIGnF6KGHqzkBscIz-rByzcyE,Cs0.2FA0.8PbBr0.095I0.905,18.22,1.028,224.8,0.7879999999999999,1.65
kxOSpRJSdbGFkCmbJhFlvJ0ydg1g,MAPbI3,15.81,1.074,215.39999999999998,0.705,1.59
kxSbdkpOrWVO3UH2MdU_uyHJWhmg,FA0.5MA0.5PbBr0.45I2.55,8.34,0.873,174.37,0.5479999999999999,
kxU_elh6w6Hf2K8Esx0YPRY7IgCw,Cs0.1FA0.9PbBr0.225I2.775,18.5,1.03,225.0,0.7859999999999999,
kx_C-wBJZjv4QkkMteAMiD4XHyTp,MAPb0.5Sn0.5I3,9.2,0.59,243.0,0.6409999999999999,1.22
kxsyH9nJlkFGigkelzqIvlAZKpCD,MAPbBr0.33I2.67,14.8,1.01,215.5,0.682,1.6200000000000003
kyCvve7R_d_uEBrozo97Kj6li-eh,MAPbI3,17.03,1.11,222.2,0.69,1.56
kyNWC7LXEhXiNHsFZ8kiN5vXsGmx,MAPbBr0.15I2.85,10.7,1.17,139.0,0.66,
kyOPiHhEuOwtVUgvanS9CpuLfVzC,MAPbI3,12.69,0.948,212.5,0.63,1.6
kyP-qe1_fYE9w-9HqGR5I0W_rZDj,MAPbI3,15.29,1.0490000000000002,196.5,0.74,1.56
kySsXO0jOHdHmkW8I9jXfuUNwTZp,MAPbI3,13.8,0.91,214.0,0.713,1.6
kySskCpzfQreWd9kz2EzS9IcOpR4,MAPbI3,14.5,,,,1.6
kyVa75mooUXyg-FVGEw0_Q2_A0a4,MAPbI3,18.75,,,,1.6
kyVvOENWyJL5OOEzvD4wQ0-AT50z,FA0.83MA0.17PbBr0.51I2.49,11.12,0.964,188.9,0.5489999999999999,
kyjkXkmjL0f9JhhAXHM2HdIpdghm,MAPbI3,7.04,0.91,144.4,0.53,1.51
kynC5NWnlEYAYzZVcJlmoVn7i2b2,FA0.85MA0.15PbBr0.45I2.55,13.4,0.96,205.0,0.68,1.59
kysMuWLcghoNnitAlpdlIiZ7zcQb,Cs0.08FA0.76MA15PbBr0.51I2.49,10.0,0.77,192.0,0.68,1.6200000000000003
kytFtiQ37Rg8uypTOjyKEzgUM52S,Cs0.05FA0.9Rb0.05PbI3,18.15,1.07,242.8,0.7,
kzMMdBJXlIfsZdv1BfTHYpF0psMF,FA0.6MA0.4PbBr0.256I0.744,2.71,0.626,139.8,0.31,1.72
kzSjQNjmSJfAh5dcO38DqItNOqBT,MAPbI3,15.7,1.009,215.3,0.723,1.6
kzbi1_6f9co8MHj4nBXdGPap21-V,MAPbI3,9.0,0.86,193.0,0.6,1.6
kzcroyRWtNQp-Qbfl-brRjg6rPCb,CsPbI3,10.73,0.96,161.99,0.69,
kzhrYMweAbiDTpKQSBXsEarT2QTm,MAPbI3,14.1,0.93,186.4,0.8,1.6
kzjMgsd-X8WXtsu-BLDGFduFsIq2,MAPbI3,8.22,0.87,148.8,0.635,1.6
kzu6FHS40MbGX4zh-G4Eqq43l4Su,MAPb1.0I3,13.49,0.952,218.0,0.65,1.5499999999999998
kzyCKwp4UAmzLK-fh_GsiG9BqFQK,MAPbI3,6.5,0.725,170.5,0.52,1.6
l-23hfz1oS8bv_d0lTJEzOoGXpYP,MAPbI3,14.48,1.03,204.7,0.688,1.6
l-6shXHlziYP5Mx1dh55FBaTjg87,BA2FA2Pb3I10,6.0,0.92,123.69999999999999,0.53,1.51
l-9yDizp8jcBs9Vmq8gtU6xLnuII,MAPbI3,11.0,0.92,189.0,0.632,1.5
l-Qvzer6YHjjIgApBFSJRQ-jLQD0,CsPbBrI2,14.37,1.18,159.8,0.76,
l-R_j3_OCceCiuBDsPgctOvM7vdN,FA0.87MA0.13PbBr0.51I2.49,18.3,1.13,216.0,0.75,
l-j9rIQ_F3EIQEdwGlpGmXkDELxk,MAPbI3,10.8,0.8029999999999999,167.0,0.7440000000000001,1.6
l-jx6AyQofUau11ln-203SMUkUZW,MAPbI3,4.69,0.7,152.3,0.44,1.6
l0-bdrIQOsE3ctD8h4ZcIY9dGw2t,Cs0.05FA0.79MA0.16PbBr0.51I2.49,20.1,1.04,243.0,0.79,
l0334H-Zutm2YyjhdrE2sX2r2UlC,MAPbI3,16.7,1.08,219.0,0.71,1.6
l05hK4OPE_-CUJXzRe0njfJG_LRi,MAPbI3,15.83,1.05,209.4,0.715,1.6
l07aO9TOAVL8vMR-59Ht1uR_nW9o,MAPbI3,16.4,1.068,197.10000000000002,0.762,1.6
l08U_BGNEvCZtRNKiZL4AIBDVZPo,MAPbI3,15.9,1.07,197.0,0.755,1.6
l0BuhsrvvRbXrNXMLuGcwVif1NBH,MAPbI3,8.78,0.96,155.8,0.59,1.6
l0G7tqpMw9UVCQuvWPDUTV9N-KD_,MAPbI3,12.8,0.965,186.0,0.71,1.6
l0HyupmXwHuK9LemA1rjT8zHYbv9,Cs0.125FA0.875PbBr0.375I2.625,19.17,1.144,226.4,0.74,
l0Nqn8BV4i13jgNhao_B1bWKjxV4,MAPbI3,7.6,0.86,160.0,0.64,1.59
l0PFVvW9RfvUSzYJGZBcslWu8lSY,Cs0.05FA0.79MA0.16PbBr0.51I2.49,13.3,0.96,210.0,0.66,
l0XLKuDtu8_aaltUa1MaDBAvQqah,MAPbI3,17.12,1.07,210.6,0.763,1.6
l0vNO2H5-Kbs5uFfWCIxwgpKrJWN,MAPbBr3,4.31,1.044,72.2,0.573,
l12CZ2Z26JeINkAVGRsj8_ni31-k,Cs0.05FA0.79MA0.16PbBr0.5I2.5,17.45,1.06,227.10000000000002,0.75,
l19JCdsfy6Gv-oABpmjx7AT5WRPo,MAPbI3,15.68,0.99,227.0,0.6940000000000001,1.6
l1FG8HHt4XvhwGaeF-9szYs8Q7Jf,MAPbI3,16.11,1.05,201.72,0.7609999999999999,1.6
l1LYldEMFkzNgSzmWdAu0SOZIRGq,MAPbI3,10.04,1.026,178.70000000000002,0.5479999999999999,1.6
l1QwkGvQH1hTvR50vhu34WSnnkMQ,MAPbI3,10.6,0.97,177.0,0.7,1.6
l1T4co-zew_LUsG4fWYGtMpdyhZK,FA0.85MA0.15PbBr0.45I2.55,17.9,1.08,212.0,0.7809999999999999,
l1hyeMKl3NlocXZbtA3teialsHIX,MAPbI3,15.28,1.01,208.2,0.72,1.6
l1jkxr4XJXCZRXgYDjCw1H2TGfCz,MAPbI3,19.3,1.1,217.2,0.807,1.6
l1kbv3_YsTi5uVtlD2evNFS68FJe,MAPbI3,4.7,0.59,155.29999999999998,0.514,1.6
l1o77zIRbIM5uFSYdvYzJ2QQ_epz,MAPbI3,12.93,1.07,189.7,0.635,1.6
l1owDKGeG5EAdfwva8x9XVlgz4-C,MAPbI3,20.0,1.15,229.0,0.76,1.5499999999999998
l1pxb9krYMM-i6pxVMppTBtPlVZp,Cs0.21FA0.56MA0.23PbBr0.06I2.94,1.26,0.31,62.9,0.446,
l1qHQT1un4J8kGE9Djw4-lstzl__,MAPbI3,2.3,0.72,77.0,0.44,1.6
l2DN2qedQfifHqmoY5TMZPfMh4dR,BA2PbI4,1.31,0.8,27.9,0.59,
l2GRAwO9-xnPw7brv-MHXun0wrfc,Cs0.1FA0.9PbI3,8.02,0.87,160.0,0.57,
l2GuoafYrQJDWAITNqmrQSJQPtdg,Cs0.15FA0.85PbBr0.6I2.4,3.53,0.53,174.0,0.38,
l2LCSCa7H3uGNceRnNdvskadBCdB,MAPbI3,15.32,1.03,202.0,0.737,1.56
l2T_i4gVKcCYbeEY7lzGXY364HaZ,MAPbI3,10.6,1.0,200.0,0.531,1.6
l2UFwttcMhccsKexxJVAIhXyQ4gy,MAPbI3,11.1,0.9,199.0,0.62,1.6
l2bP1GrRq9eMAnsOA9Tw56FBD9ZG,MAPbI3,15.55,1.01,189.0,0.62,1.6
l2cSw-lKVopdtxwSWYlnjukVh_1i,MAPbI3,13.21,1.012,200.39999999999998,0.6509999999999999,1.6
l2k_Icp0kxqUHANwGmIW6qnCKtv0,MAPbI3,12.6,1.07,200.0,0.589,1.6
l2tIog3D9ag9Ji7t6P3-oSRkRz-k,MAPbI3,8.44,0.85,185.39999999999998,0.53,1.6
l2wfLnngXS_NhS2WesPdiYtKO8nM,MAPbI3,14.2,0.99,205.0,0.6990000000000001,1.6
l30Zg9SbNFPqtIl5EXqAiroD6QpZ,MAPbI3,14.6,1.01,208.2,0.693,1.6
l31YgbrMMG91dPEit6aIek7xCEoq,MAPbI3,8.95,0.99,156.0,0.58,1.6
l35hb5g_R0XrdUPSd2IutxrBhPtd,MAPbI3,16.27,1.06,207.0,0.7390000000000001,1.6
l3M9foz3z-NfmA81PXuHXbwyQu6G,MAPbI3,1.8,0.764,76.0,0.33,1.6
l3gccxP7dgCFrs0fk3spJ58Q5BKD,MAPbI3,11.41,0.937,182.3,0.6679999999999999,1.6
l3nBy1ZwtIMl7slZZEmsr0G3_lXY,MAPbI3,19.1,1.08,235.0,0.753,1.6
l3ntSuUfyjWT7dUjZXh-gPHy9l7U,CsPbBrI2,6.6,1.06,128.0,0.49,
l3pvYERMhceCeR70AyYbuOFaOnKR,MAPbI3,16.85,1.09,238.5,0.648,1.6
l3tuFXutboL7VFCXFAOFysWdPUh4,MAPbI3,7.36,0.8390000000000001,137.0,0.64,1.6
l46QQMKye-dOuWRQrcIY3MvXNdfX,MAPbI3,11.28,0.895,176.0,0.71,1.5300000000000002
l47iyOO-VcmyMRFbke9BI9ooUM-X,MAPbI3,12.65,0.88,224.7,0.64,1.6
l4AefpgquLQPZOsj_UCtxWHZL4_7,CsPbI3,0.05,0.39,5.2,0.54,1.73
l52Qb63nFYePZA-LUx0cSPP9vsFa,MAPbBr1.25I75,8.55,1.04,155.2,0.53,1.76
l537QgMSS5rMa7-L-1gt1JtlLURB,MAPbI3,11.44,0.926,213.0,0.59,1.6
l5MI4aDlowMqajNpJUa3EUQkQTBk,MAPbI3,8.8,0.91,138.0,0.6990000000000001,1.6
l5YQ8wfhDyiqLlLHw78yVb88u80J,MAPbI3,3.6,0.42,111.0,0.752,1.5
l5Zys3SrqvKafB3JHKTwOFuRsLFk,MAPbI3,2.8,0.691,86.0,0.402,1.6
l5n7nIve-NYiqUovn8e5KhrcZ20B,MAPbI3,12.3,1.01,193.0,0.63,1.6
l5tX2Up6vqconirdTZkQMIdBjO8H,MAPbI3,16.64,1.04,216.20000000000002,0.74,1.6
l60zKtndT2agVb7hThsgURZ9XZM6,MAPbI3,5.58,0.81,154.70000000000002,0.45,1.6
l6456YFCTRVxD0fcNTY_489bIkgZ,MAPbI3,7.1,1.02,132.0,0.53,1.6
l65ioKCTwgQczLwKW1d0oDEGGsVZ,CsPbBr3,1.21,1.135,21.299999999999997,0.5,
l69at_v-oYtgTa8rFf7swkpoOIDh,MAPbI3,6.86,0.89,208.79999999999998,0.37,1.6
l6a-FBzGhdWhhlYqUwcyf1YlhvQr,MAPbI3,15.24,1.083,211.1,0.6990000000000001,1.6
l6ppigg0Qv1abJEsL2UrYCOY4bsq,(PDMA)FA2Pb3I10,6.03,0.852,102.65,0.6709999999999999,1.5300000000000002
l75URH9ajbpirxJF8dtpeX5uKs45,MAPbI3,1.9,0.7979999999999999,35.699999999999996,0.6759999999999999,1.6
l778sM70be0dB3X4gShcfzdKgCME,MAPbI3,13.58,1.07,169.0,0.7509999999999999,1.6
l7Q-lvPrOonDEGA5YzKxi7smp9Io,MAPbI3,20.31,1.1,230.10000000000002,0.8,1.6
l7Rp7a0rCLQ7Z-u2_W6uyp-gmiuO,MAPbI3,16.24,1.06,206.9,0.73,1.6
l7euKzjz227VP7Kcxxdnutu4Rdlx,MAPbI3,12.62,,,,1.6
l7gpFUyaxhVy2BKfRtX2Ir1AQq1r,MAPbI3,20.34,1.08,238.0,0.7909999999999999,1.6
l7hKxb-Xl5cwXkg3M30yz_3zs3oW,Cs0.15FA0.85PbI3,12.35,0.86,226.1,0.64,1.54
l7iPVzqoDlb44bAt2UilpsdbK3Hg,MAPbI3,6.84,0.82,162.0,0.53,1.6
l7nwlDFI3lgp1-VA_FD9VLNb6UZo,MAPbI3,3.79,0.71,105.0,0.51,1.6
l7o338N-YYIKGPBgDvqrfnbFUxs3,MAPbI3,8.59,,,,1.6
l7w-i4KZjzQ3dHwAmD7ZVAPovk2J,FA0.25MA0.75PbI3,10.94,0.88,231.0,0.5429999999999999,
l81u7frk8tkD5ESFiMCDFwvty2ve,FA0.5MA0.5Pb0.5Sn0.5I3,9.7,0.55,274.0,0.667,
l85Q2L25ovoDvUOw-4a3TFxlcn6d,MAPbI3,18.85,,,,1.6
l89P8Hws6DOluABIJPhS5QZSKF4D,Cs0.15FA0.75MA0.1PbBr0.1I2.9,16.1,1.0,223.2,0.72,
l8FYAN5QcFllK8QpPcqi0EoVy7RT,MAPbI3,15.38,1.053,218.4,0.6890000000000001,
l8HJ1No53ridB4ufnNxv5UJgBwa9,MAPbI3,4.76,,,,1.6
l8Mt60Mt3o1KDgvYjAIgw0z52UNd,Cs0.1FA0.7MA0.2Pb0.5Sn0.5I3,16.7,0.769,288.0,0.755,
l8NCcDPboj8StQf2WyqkbXbQfmUA,Cs0.17FA0.83PbBr1.8I1.2,14.35,1.3119999999999998,150.0,0.7290000000000001,1.93
l8R8BF5P1a5Bt66Rv4-A7UVAeD9N,FA0.5MA0.5SnI3,4.07,0.63,134.8,0.477,1.38
l8UK_FTbyHxi5TkClCILYbFbP-hI,CsPbBr2I,8.68,1.212,113.69999999999999,0.63,2.04
l8gIgt52hshYU5jSIr_pbtcvQD7T,MAPbI3,13.3,1.06,192.0,0.654,1.6
l8jUH-fnjcdOaurxvuBO84HaSXUD,MAPbI3,5.3,0.88,139.0,0.432,1.6
l8x0ShQ_4tJz8D78F9Vfb7shHYTr,MAPbI3,3.5,0.695,164.0,0.41,1.6
l9HHAqK69-pnd12eObyKBuvFs_eO,MAPbI3,5.9,0.84,120.0,0.6,1.6
l9IBV0bnvzo7bQQrsnXbQysFGddj,MAPbI3,14.2,0.96,217.10000000000002,0.68,1.6
l9KuHiLZSe0cA4JEiqjMvfFa5U64,MAPbI3,14.55,1.07,212.39999999999998,0.64,1.6
l9LYBzPbjulQkIr8MJaH0oVcJmAg,(PEA)2MA2Pb3I10,3.43,1.05,53.3,0.62,2.1
l9h8uj5JkWPZQZQRrexwqF1TMI1B,MAPbI3,12.6,1.02,190.0,0.64,1.6
l9nNVv7B7XVsLqrJBQOlv9dj7sH0,MAPbI3,14.78,1.04,231.9,0.613,1.6
l9pKRkj_qV_h_iOqN1Edqs9Zr2KD,MAPbI3,6.5,0.87,121.0,0.61,1.5499999999999998
l9w8v5Q4qS7zSN7G4eBXpA8Nl-F5,MAPbI3,15.54,1.08,207.3,0.6920000000000001,1.6
l9y2SC3VjtWXp6nTjAsAzF83qzO_,Cs0.05FA0.80MA0.15PbBr0.43I2.57,16.3,1.05,226.0,0.72,
lA1AXIOrdvHdENJHTCvwb7jjMv0_,MAPbI3,10.09,0.98,172.8,0.596,1.5499999999999998
lA5GKcmMKy7hn2ricKPOjUKfOcF7,FA0.1MA0.9PbI3,9.11,1.01,186.0,0.486,
lAJXW0C-0hvua-bZBkiOu84GMxsE,MAPbI3,18.75,1.07,231.1,0.76,1.6
lAMVGFqy6KhE8W47ukgXnDMyjeBg,MAPbI3,11.2,0.87,203.0,0.63,1.6
lAPZxPY_bbrXdnqTEA5ii85i3rDZ,MAPb0.92Sb0.08I3,9.31,1.07,161.20000000000002,0.54,1.65
lARw8Murav-Vt30_Z-GVRPYtC_E1,MAPbI3,8.72,0.928,145.2,0.647,1.6
lASyz-pZ-yLxL2Rgy34zJuS1GdUf,FA0.7MA0.3PbI3,3.26,0.74,109.0,0.4,1.503
